Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.05,60,12,1,0.31666666666666665,0.41333333333333333,0.235,0.3283333333333333,0.3933333333333333,0.41333333333333333,pca,109.9755487999937,0.009098499998799525,10.99417830001039,0.46290890000818763,0.04043160000583157,9.83320699998876
200,0.05,60,12,3,0.3061111111111111,0.42444444444444446,0.3488888888888889,0.4311111111111111,0.4161111111111111,0.43722222222222223,mds,109.9755487999937,0.009098499998799525,10.99417830001039,0.46290890000818763,0.04043160000583157,9.83320699998876
200,0.05,60,12,6,0.3111111111111111,0.46444444444444444,0.44805555555555554,0.5305555555555556,0.43722222222222223,0.4872222222222222,isomap,109.9755487999937,0.009098499998799525,10.99417830001039,0.46290890000818763,0.04043160000583157,9.83320699998876
200,0.05,60,12,10,0.31983333333333336,0.5075,0.5076666666666667,0.5193333333333333,0.444,0.5291666666666667,mds,109.9755487999937,0.009098499998799525,10.99417830001039,0.46290890000818763,0.04043160000583157,9.83320699998876
200,0.05,60,12,15,0.33155555555555555,0.5305555555555556,0.5247777777777778,0.5253333333333333,0.45411111111111113,0.5642222222222222,mds,109.9755487999937,0.009098499998799525,10.99417830001039,0.46290890000818763,0.04043160000583157,9.83320699998876
200,0.1,60,12,1,0.4683333333333333,0.5416666666666666,0.19833333333333333,0.37333333333333335,0.5266666666666666,0.5366666666666666,pca,175.27558220000356,0.005548300003283657,1.3531394000019645,0.23849259999406058,0.03697709999687504,12.01693540000997
200,0.1,60,12,3,0.4444444444444444,0.5511111111111111,0.34055555555555556,0.49833333333333335,0.5505555555555556,0.5805555555555556,mds,175.27558220000356,0.005548300003283657,1.3531394000019645,0.23849259999406058,0.03697709999687504,12.01693540000997
200,0.1,60,12,6,0.4436111111111111,0.5872222222222222,0.44972222222222225,0.5988888888888889,0.5436111111111112,0.6227777777777778,mds,175.27558220000356,0.005548300003283657,1.3531394000019645,0.23849259999406058,0.03697709999687504,12.01693540000997
200,0.1,60,12,10,0.4508333333333333,0.6176666666666667,0.505,0.5753333333333334,0.5443333333333333,0.6446666666666667,mds,175.27558220000356,0.005548300003283657,1.3531394000019645,0.23849259999406058,0.03697709999687504,12.01693540000997
200,0.1,60,12,15,0.4568888888888889,0.6478888888888888,0.5231111111111111,0.5652222222222222,0.5516666666666666,0.6661111111111111,mds,175.27558220000356,0.005548300003283657,1.3531394000019645,0.23849259999406058,0.03697709999687504,12.01693540000997
200,0.2,60,12,1,0.615,0.7133333333333334,0.19333333333333333,0.39,0.6233333333333333,0.6066666666666667,pca,377.7678431999957,0.009882400001515634,1.751144399997429,0.2508254999993369,0.04064370000560302,11.42754530000093
200,0.2,60,12,3,0.6005555555555555,0.7088888888888889,0.33666666666666667,0.5411111111111111,0.6294444444444445,0.6438888888888888,pca,377.7678431999957,0.009882400001515634,1.751144399997429,0.2508254999993369,0.04064370000560302,11.42754530000093
