Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,Better Method
28,0.2,70,50,10,0.2788,0.2655,dw_pmad
28,0.2,70,10,10,0.279,0.2655,dw_pmad
28,0.1,70,50,15,0.15453333333333333,0.15813333333333332,pca
28,0.1,100,1,15,0.15713333333333335,0.15813333333333332,pca
28,0.1,85,5,15,0.15706666666666666,0.15813333333333332,pca
28,0.1,50,5,15,0.154,0.15813333333333332,pca
28,0.1,50,25,15,0.15466666666666667,0.15813333333333332,pca
28,0.1,85,25,15,0.15713333333333335,0.15813333333333332,pca
28,0.1,70,1,15,0.15433333333333332,0.15813333333333332,pca
28,0.1,100,10,15,0.15686666666666665,0.15813333333333332,pca
28,0.1,100,50,15,0.15733333333333333,0.15813333333333332,pca
28,0.2,85,5,15,0.3288,0.31406666666666666,dw_pmad
28,0.1,70,10,15,0.15433333333333332,0.15813333333333332,pca
28,0.2,50,5,15,0.3252,0.31406666666666666,dw_pmad
28,0.2,50,25,15,0.32413333333333333,0.31406666666666666,dw_pmad
28,0.2,70,1,15,0.3276,0.31406666666666666,dw_pmad
28,0.2,70,50,15,0.3284666666666667,0.31406666666666666,dw_pmad
28,0.2,70,10,15,0.3274,0.31406666666666666,dw_pmad
28,0.2,85,10,3,0.16933333333333334,0.165,dw_pmad
28,0.2,100,5,3,0.16333333333333333,0.165,pca
28,0.2,85,50,3,0.16033333333333333,0.165,pca
28,0.2,100,25,3,0.15566666666666668,0.165,pca
28,0.4,50,1,3,0.409,0.404,dw_pmad
28,0.4,85,1,3,0.4036666666666667,0.404,pca
28,0.4,50,10,3,0.3963333333333333,0.404,pca
28,0.4,100,5,3,0.409,0.404,dw_pmad
28,0.4,70,25,3,0.396,0.404,pca
28,0.4,85,10,3,0.404,0.404,pca
28,0.4,70,5,3,0.3993333333333333,0.404,pca
28,0.4,50,50,3,0.405,0.404,dw_pmad
28,0.4,85,50,3,0.399,0.404,pca
28,0.4,100,25,3,0.4166666666666667,0.404,dw_pmad
28,0.2,85,10,6,0.23266666666666666,0.2195,dw_pmad
28,0.2,100,5,6,0.21466666666666667,0.2195,pca
28,0.2,85,50,6,0.21166666666666667,0.2195,pca
28,0.2,100,25,6,0.2125,0.2195,pca
28,0.4,50,1,6,0.4658333333333333,0.4655,dw_pmad
28,0.4,85,1,6,0.4708333333333333,0.4655,dw_pmad
28,0.4,100,5,6,0.4746666666666667,0.4655,dw_pmad
28,0.4,50,10,6,0.4656666666666667,0.4655,dw_pmad
28,0.4,70,25,6,0.4673333333333333,0.4655,dw_pmad
28,0.4,85,10,6,0.47,0.4655,dw_pmad
28,0.4,70,5,6,0.4683333333333333,0.4655,dw_pmad
28,0.4,50,50,6,0.473,0.4655,dw_pmad
28,0.4,85,50,6,0.4676666666666667,0.4655,dw_pmad
28,0.4,100,25,6,0.476,0.4655,dw_pmad
28,0.6,50,1,3,0.5166666666666667,0.5966666666666667,pca
28,0.6,50,10,3,0.595,0.5966666666666667,pca
28,0.2,85,10,10,0.2846,0.2655,dw_pmad
28,0.2,100,5,10,0.2563,0.2655,pca
28,0.2,85,50,10,0.2573,0.2655,pca
28,0.2,100,25,10,0.2596,0.2655,pca
28,0.4,50,1,10,0.5064,0.512,pca
28,0.4,85,1,10,0.5136,0.512,dw_pmad
28,0.4,100,5,10,0.5169,0.512,dw_pmad
28,0.4,50,10,10,0.5149,0.512,dw_pmad
28,0.4,70,25,10,0.5144,0.512,dw_pmad
28,0.4,85,10,10,0.5134,0.512,dw_pmad
28,0.4,70,5,10,0.521,0.512,dw_pmad
28,0.4,50,50,10,0.5123,0.512,dw_pmad
28,0.4,85,50,10,0.5097,0.512,pca
28,0.4,100,25,10,0.517,0.512,dw_pmad
28,0.2,85,10,15,0.3287333333333333,0.31406666666666666,dw_pmad
28,0.2,85,50,15,0.3041333333333333,0.31406666666666666,pca
28,0.2,100,5,15,0.3064,0.31406666666666666,pca
28,0.2,100,25,15,0.30546666666666666,0.31406666666666666,pca
28,0.4,50,1,15,0.5516666666666666,0.5480666666666667,dw_pmad
28,0.4,85,1,15,0.5606666666666666,0.5480666666666667,dw_pmad
28,0.4,100,5,15,0.5558,0.5480666666666667,dw_pmad
28,0.4,50,10,15,0.5539333333333334,0.5480666666666667,dw_pmad
28,0.4,70,25,15,0.5554666666666667,0.5480666666666667,dw_pmad
28,0.4,85,10,15,0.5573333333333333,0.5480666666666667,dw_pmad
28,0.4,70,5,15,0.5596666666666666,0.5480666666666667,dw_pmad
28,0.4,85,50,15,0.5457333333333333,0.5480666666666667,pca
28,0.4,50,50,15,0.5538666666666666,0.5480666666666667,dw_pmad
28,0.4,100,25,15,0.5569333333333333,0.5480666666666667,dw_pmad
28,0.6,50,1,6,0.558,0.6483333333333333,pca
28,0.6,50,10,6,0.6561666666666667,0.6483333333333333,dw_pmad
28,0.2,85,25,3,0.16966666666666666,0.165,dw_pmad
28,0.2,100,1,3,0.15533333333333332,0.165,pca
28,0.2,100,10,3,0.158,0.165,pca
28,0.2,100,50,3,0.16233333333333333,0.165,pca
28,0.4,100,10,3,0.4083333333333333,0.404,dw_pmad
28,0.4,85,5,3,0.399,0.404,pca
28,0.4,50,5,3,0.393,0.404,pca
28,0.4,100,1,3,0.406,0.404,dw_pmad
28,0.4,50,25,3,0.4066666666666667,0.404,dw_pmad
28,0.4,70,1,3,0.4013333333333333,0.404,pca
28,0.4,70,50,3,0.405,0.404,dw_pmad
28,0.4,100,50,3,0.41533333333333333,0.404,dw_pmad
28,0.4,70,10,3,0.406,0.404,dw_pmad
28,0.4,85,25,3,0.39866666666666667,0.404,pca
28,0.2,85,25,6,0.23266666666666666,0.2195,dw_pmad
28,0.2,100,1,6,0.21266666666666667,0.2195,pca
