Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,Better Method
50,0.6,85,1,15,0.6037333333333333,0.9074666666666666,pca
50,0.6,85,25,15,0.9080666666666667,0.9074666666666666,dw_pmad
50,0.6,75,35,15,0.9063333333333333,0.9074666666666666,pca
50,0.4,75,10,10,0.8075,0.8065,dw_pmad
50,0.4,85,50,3,0.7443333333333333,0.7466666666666667,pca
50,0.4,75,50,15,0.8335333333333333,0.8328666666666666,dw_pmad
50,0.4,65,50,15,0.8342666666666667,0.8328666666666666,dw_pmad
50,0.6,100,1,3,0.776,0.854,pca
50,0.4,75,10,15,0.8328666666666666,0.8328666666666666,pca
50,0.4,85,50,6,0.7848333333333334,0.7816666666666666,dw_pmad
50,0.6,100,25,3,0.8536666666666667,0.854,pca
50,0.6,100,1,6,0.7948333333333333,0.8778333333333334,pca
50,0.4,85,50,10,0.805,0.8065,pca
50,0.6,100,25,6,0.8793333333333333,0.8778333333333334,dw_pmad
50,0.6,100,1,10,0.8109,0.8942,pca
50,0.4,85,50,15,0.8318,0.8328666666666666,pca
50,0.6,50,50,3,0.8533333333333334,0.854,pca
50,0.6,100,25,10,0.8932,0.8942,pca
50,0.6,50,10,3,0.858,0.854,dw_pmad
50,0.6,100,1,15,0.8258,0.9074666666666666,pca
50,0.6,65,10,3,0.847,0.854,pca
50,0.6,50,50,6,0.8776666666666667,0.8778333333333334,pca
50,0.6,100,25,15,0.9086666666666666,0.9074666666666666,dw_pmad
50,0.6,50,10,6,0.8853333333333333,0.8778333333333334,dw_pmad
50,0.6,65,10,6,0.875,0.8778333333333334,pca
50,0.6,75,10,3,0.8506666666666667,0.854,pca
50,0.6,50,50,10,0.8939,0.8942,pca
50,0.6,50,10,10,0.8936,0.8942,pca
50,0.6,65,50,3,0.8553333333333333,0.854,dw_pmad
50,0.6,65,10,10,0.8916,0.8942,pca
50,0.6,75,10,6,0.8798333333333334,0.8778333333333334,dw_pmad
50,0.6,50,50,15,0.9070666666666667,0.9074666666666666,pca
50,0.6,50,10,15,0.9085333333333333,0.9074666666666666,dw_pmad
50,0.6,65,50,6,0.8785,0.8778333333333334,dw_pmad
50,0.6,65,10,15,0.9064,0.9074666666666666,pca
50,0.6,85,5,3,0.855,0.854,dw_pmad
50,0.6,75,10,10,0.8933,0.8942,pca
50,0.6,85,35,3,0.8523333333333334,0.854,pca
50,0.6,65,50,10,0.8936,0.8942,pca
50,0.6,85,5,6,0.8816666666666667,0.8778333333333334,dw_pmad
50,0.6,75,10,15,0.9087333333333333,0.9074666666666666,dw_pmad
50,0.6,85,35,6,0.8806666666666667,0.8778333333333334,dw_pmad
50,0.6,65,50,15,0.9088666666666667,0.9074666666666666,dw_pmad
50,0.6,75,50,3,0.8513333333333334,0.854,pca
50,0.6,85,5,10,0.8963,0.8942,dw_pmad
50,0.6,85,35,10,0.8968,0.8942,dw_pmad
50,0.6,75,50,6,0.8798333333333334,0.8778333333333334,dw_pmad
50,0.6,85,5,15,0.9082666666666667,0.9074666666666666,dw_pmad
50,0.6,85,35,15,0.9093333333333333,0.9074666666666666,dw_pmad
50,0.6,75,50,10,0.8895,0.8942,pca
50,0.6,75,50,15,0.9075333333333333,0.9074666666666666,dw_pmad
50,0.6,100,5,3,0.851,0.854,pca
50,0.6,100,5,6,0.8781666666666667,0.8778333333333334,dw_pmad
50,0.6,100,35,3,0.852,0.854,pca
50,0.6,100,5,10,0.8951,0.8942,dw_pmad
50,0.6,100,35,6,0.8785,0.8778333333333334,dw_pmad
50,0.6,100,5,15,0.9092666666666667,0.9074666666666666,dw_pmad
50,0.6,100,35,10,0.8954,0.8942,dw_pmad
50,0.6,100,35,15,0.9086,0.9074666666666666,dw_pmad
50,0.6,100,10,3,0.8523333333333334,0.854,pca
50,0.6,100,50,3,0.8463333333333334,0.854,pca
50,0.6,100,10,6,0.8788333333333334,0.8778333333333334,dw_pmad
50,0.6,100,50,6,0.8751666666666666,0.8778333333333334,pca
50,0.6,100,10,10,0.8957,0.8942,dw_pmad
50,0.6,100,50,10,0.8918,0.8942,pca
50,0.6,100,10,15,0.9100666666666667,0.9074666666666666,dw_pmad
50,0.6,100,50,15,0.9055333333333333,0.9074666666666666,pca
50,0.6,85,50,3,0.851,0.854,pca
50,0.6,85,10,3,0.851,0.854,pca
50,0.6,85,50,6,0.88,0.8778333333333334,dw_pmad
50,0.6,85,10,6,0.8808333333333334,0.8778333333333334,dw_pmad
50,0.6,85,50,10,0.8929,0.8942,pca
50,0.6,85,10,10,0.8974,0.8942,dw_pmad
50,0.6,85,50,15,0.9077333333333333,0.9074666666666666,dw_pmad
50,0.6,85,10,15,0.91,0.9074666666666666,dw_pmad
