Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
50,0.05,65,12,10,0.308,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,10.640137399954256,0.929399199958425,14.164222299994435,1.8801939999684691,0.18519829999422655,77.65274639998097
50,0.05,55,18,10,0.306,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,16.21550190000562,1.0729745000135154,14.715727400034666,2.5321945000323467,1.4886782999965362,69.91742870002054
50,0.05,60,10,10,0.309,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,9.420496399980038,0.9972983000334352,14.238785800000187,1.5542271999875084,0.7170717000262812,78.56730850000167
50,0.05,65,8,10,0.307,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,10.681069499987643,1.1390733000007458,14.231370399997104,1.7979770000092685,0.3594843000173569,77.17623759998241
50,0.05,55,12,10,0.30666666666666664,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,19.120735500007868,1.1296637000050396,13.74634979997063,3.0171205999795347,1.4432407999993302,67.70803410001099
50,0.05,65,18,10,0.30666666666666664,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,11.79005650000181,2.372526499966625,14.98629329999676,1.3611742000211962,0.3637662000255659,74.66592729999684
50,0.05,55,8,10,0.30666666666666664,0.31233333333333335,0.5373333333333333,0.321,0.31066666666666665,0.2976666666666667,umap,16.86148600000888,1.1183050999534316,14.272116300009657,2.7553937999764457,1.4193211999954656,69.90894970000954
50,0.1,65,10,10,0.5076666666666667,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,70.60186739999335,0.7995248999795876,16.208805300004315,1.859666100004688,0.34748510003555566,33.77473559998907
50,0.1,60,12,10,0.513,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,71.90849709999748,0.4372311999904923,16.577222599997185,1.6587300999672152,0.184757900016848,32.938704500033055
50,0.1,65,15,10,0.5193333333333333,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,69.88056309998501,0.9050823000143282,15.726456800010055,2.637805800011847,0.18603260000236332,34.00624739995692
50,0.1,55,15,10,0.516,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,73.99752109998371,0.07922969997162,16.958911599998828,0.9727978000300936,0.045619499986059964,33.69728339998983
50,0.1,60,18,10,0.518,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,75.695751799969,0.4741787999519147,16.862867399991956,0.9877696000039577,0.025824100011959672,38.757115399988834
50,0.1,55,10,10,0.506,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,78.16079930000706,0.8030811000498943,16.374237300013192,0.5540923000080511,0.023804500000551343,46.92531370004872
50,0.1,60,8,10,0.5233333333333333,0.5043333333333333,0.5646666666666667,0.496,0.463,0.541,umap,79.93935339996824,1.0079201000044122,15.875298099999782,0.584838500013575,0.022183499997481704,56.78663649997907
50,0.05,65,12,15,0.3397777777777778,0.3371111111111111,0.5395555555555556,0.34955555555555556,0.328,0.3611111111111111,umap,10.640137399954256,0.929399199958425,14.164222299994435,1.8801939999684691,0.18519829999422655,77.65274639998097
50,0.05,60,15,15,0.3388888888888889,0.3371111111111111,0.5395555555555556,0.34955555555555556,0.328,0.3611111111111111,umap,11.701341199979652,2.325439899985213,15.138829299947247,1.3940670000156388,0.3519979999982752,74.7370937000378
50,0.05,55,18,15,0.3377777777777778,0.3371111111111111,0.5395555555555556,0.34955555555555556,0.328,0.3611111111111111,umap,16.21550190000562,1.0729745000135154,14.715727400034666,2.5321945000323467,1.4886782999965362,69.91742870002054
