Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
298,0.05,80,35,1,0.17833333333333334,0.17166666666666666,0.07,0.075,0.085,0.085,dw_pmad,788.4552152739999,0.09592365000003156,18.319393038999806,1.4781397040001139,0.3422404020000158,73.62775301300007
298,0.05,80,35,3,0.265,0.26222222222222225,0.15166666666666667,0.15944444444444444,0.13166666666666665,0.15055555555555555,dw_pmad,788.4552152739999,0.09592365000003156,18.319393038999806,1.4781397040001139,0.3422404020000158,73.62775301300007
298,0.05,80,35,6,0.305,0.2986111111111111,0.2061111111111111,0.23777777777777778,0.1486111111111111,0.2125,dw_pmad,788.4552152739999,0.09592365000003156,18.319393038999806,1.4781397040001139,0.3422404020000158,73.62775301300007
298,0.05,80,35,10,0.3395,0.32316666666666666,0.24616666666666667,0.25066666666666665,0.15233333333333332,0.246,dw_pmad,788.4552152739999,0.09592365000003156,18.319393038999806,1.4781397040001139,0.3422404020000158,73.62775301300007
298,0.05,80,35,15,0.3517777777777778,0.3472222222222222,0.27111111111111114,0.25477777777777777,0.15744444444444444,0.278,dw_pmad,788.4552152739999,0.09592365000003156,18.319393038999806,1.4781397040001139,0.3422404020000158,73.62775301300007
298,0.05,80,12,1,0.18666666666666668,0.17166666666666666,0.07,0.075,0.085,0.085,dw_pmad,794.572229985,0.098044211999877,19.968879485000116,10.667357777000007,14.203864949000035,150.83208068299996
298,0.05,80,10000,1,0.19,0.17166666666666666,0.07,0.075,0.085,0.085,dw_pmad,790.671404632,0.10013066700003037,18.337603888000103,7.608352020999973,11.187538279999899,164.072156835
298,0.05,80,50,1,0.19666666666666666,0.17166666666666666,0.07,0.075,0.085,0.085,dw_pmad,803.211027746,0.11029942899995149,26.515193855999996,17.810980119000078,16.686179662999848,135.09744702299986
298,0.05,80,12,3,0.27166666666666667,0.26222222222222225,0.15166666666666667,0.15944444444444444,0.13166666666666665,0.15055555555555555,dw_pmad,794.572229985,0.098044211999877,19.968879485000116,10.667357777000007,14.203864949000035,150.83208068299996
298,0.05,80,10000,3,0.27055555555555555,0.26222222222222225,0.15166666666666667,0.15944444444444444,0.13166666666666665,0.15055555555555555,dw_pmad,790.671404632,0.10013066700003037,18.337603888000103,7.608352020999973,11.187538279999899,164.072156835
