Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.05,60,50,3,0.143333333,0.408888889,0.151666667,0.143333333,0.182777778,0.421666667,mds,6.762058286,0.008842524,1.384632396,0.263111415,0.105418983,5.160011164
200,0.05,60,50,6,0.167777778,0.464166667,0.216111111,0.207222222,0.216944444,0.493333333,mds,6.762058286,0.008842524,1.384632396,0.263111415,0.105418983,5.160011164
200,0.05,60,50,10,0.2095,0.5215,0.276166667,0.258,0.257166667,0.556,mds,6.762058286,0.008842524,1.384632396,0.263111415,0.105418983,5.160011164
200,0.05,60,50,15,0.248666667,0.569,0.32,0.295666667,0.294111111,0.599888889,mds,6.762058286,0.008842524,1.384632396,0.263111415,0.105418983,5.160011164
200,0.05,60,10000,1,0.123333333,0.308333333,0.115,0.125,0.153333333,0.33,mds,24.55601699,0.030206657,1.394715153,0.278744086,0.142240017,5.921716446
200,0.05,60,10000,3,0.142222222,0.408888889,0.151666667,0.143333333,0.182777778,0.421666667,mds,24.55601699,0.030206657,1.394715153,0.278744086,0.142240017,5.921716446
200,0.05,60,10000,6,0.166388889,0.464166667,0.216111111,0.207222222,0.216944444,0.493333333,mds,24.55601699,0.030206657,1.394715153,0.278744086,0.142240017,5.921716446
200,0.05,60,10000,10,0.202333333,0.5215,0.276166667,0.258,0.257166667,0.556,mds,24.55601699,0.030206657,1.394715153,0.278744086,0.142240017,5.921716446
200,0.05,60,10000,15,0.245111111,0.569,0.32,0.295666667,0.294111111,0.599888889,mds,24.55601699,0.030206657,1.394715153,0.278744086,0.142240017,5.921716446
200,0.1,60,1,1,0.195,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,30.02767722,0.020218323,1.613378673,0.259705664,0.142683196,6.5608482
200,0.1,60,1,3,0.244444444,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,30.02767722,0.020218323,1.613378673,0.259705664,0.142683196,6.5608482
200,0.1,60,1,6,0.301111111,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,30.02767722,0.020218323,1.613378673,0.259705664,0.142683196,6.5608482
200,0.1,60,1,10,0.351833333,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,30.02767722,0.020218323,1.613378673,0.259705664,0.142683196,6.5608482
200,0.1,60,1,15,0.388888889,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,30.02767722,0.020218323,1.613378673,0.259705664,0.142683196,6.5608482
200,0.1,60,6,1,0.191666667,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,21.8427303,0.013236019,1.590896107,0.270093579,0.127169518,6.341687966
200,0.1,60,6,3,0.243333333,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,21.8427303,0.013236019,1.590896107,0.270093579,0.127169518,6.341687966
200,0.1,60,6,6,0.300555556,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,21.8427303,0.013236019,1.590896107,0.270093579,0.127169518,6.341687966
200,0.1,60,6,10,0.352166667,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,21.8427303,0.013236019,1.590896107,0.270093579,0.127169518,6.341687966
200,0.1,60,6,15,0.387111111,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,21.8427303,0.013236019,1.590896107,0.270093579,0.127169518,6.341687966
200,0.1,60,12,1,0.193333333,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,28.49822782,0.014006523,1.590466023,0.253358257,0.128952135,6.5502645
200,0.1,60,12,3,0.248333333,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,28.49822782,0.014006523,1.590466023,0.253358257,0.128952135,6.5502645
200,0.1,60,12,6,0.3,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,28.49822782,0.014006523,1.590466023,0.253358257,0.128952135,6.5502645
200,0.1,60,12,10,0.351,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,28.49822782,0.014006523,1.590466023,0.253358257,0.128952135,6.5502645
200,0.1,60,12,15,0.385777778,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,28.49822782,0.014006523,1.590466023,0.253358257,0.128952135,6.5502645
200,0.1,60,18,1,0.206666667,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,46.1674648,0.014649906,1.59707241,0.253086969,0.115622212,6.406143152
200,0.1,60,18,3,0.253333333,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,46.1674648,0.014649906,1.59707241,0.253086969,0.115622212,6.406143152
200,0.1,60,18,6,0.313611111,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,46.1674648,0.014649906,1.59707241,0.253086969,0.115622212,6.406143152
200,0.1,60,18,10,0.363666667,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,46.1674648,0.014649906,1.59707241,0.253086969,0.115622212,6.406143152
200,0.1,60,18,15,0.401333333,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,46.1674648,0.014649906,1.59707241,0.253086969,0.115622212,6.406143152
200,0.1,60,25,1,0.191666667,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,35.65258591,0.01661221,1.634957162,0.259162533,0.137178628,6.34617851
200,0.1,60,25,3,0.247222222,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,35.65258591,0.01661221,1.634957162,0.259162533,0.137178628,6.34617851
200,0.1,60,25,6,0.307777778,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,35.65258591,0.01661221,1.634957162,0.259162533,0.137178628,6.34617851
200,0.1,60,25,10,0.359166667,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,35.65258591,0.01661221,1.634957162,0.259162533,0.137178628,6.34617851
200,0.1,60,25,15,0.395333333,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,35.65258591,0.01661221,1.634957162,0.259162533,0.137178628,6.34617851
