Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.05,80,10000,1,0.37,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,551.6552277089977,0.09683568200125592,20.452562669001054,0.7910342780014616,0.3230591399988043,9.090492309998808
200,0.05,80,25,1,0.36,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,642.3946689419972,0.0984618889997364,20.825293646001228,0.9392483569972683,0.5395703630019852,13.047591934002412
200,0.05,80,35,1,0.36666666666666664,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,654.8178565339986,0.07926396099719568,24.008153761998983,19.458737820998067,20.419966186000238,205.08505903400146
200,0.05,80,1,1,0.37833333333333335,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,655.1650044279995,0.0968498290021671,23.64051733299857,19.211537136001425,21.05917423199935,204.445896215002
200,0.05,80,50,1,0.37,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,656.1769293739999,0.05813413099895115,25.11765267699957,20.020986042000004,20.84019983199687,202.78455155899792
200,0.05,80,6,1,0.36333333333333334,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,654.1271927310008,0.09096388800026034,25.392622040002607,21.31567748499947,21.042120531001274,200.75341758500144
200,0.05,80,18,1,0.36333333333333334,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,656.9841284309987,0.03490707000310067,33.28502834700339,23.15191944400067,21.027933456000028,196.24468005800009
200,0.05,80,12,1,0.36833333333333335,0.3883333333333333,0.16166666666666665,0.20833333333333334,0.36833333333333335,0.3416666666666667,pca,665.1743867429977,0.1400559970024915,42.49675298099828,23.55308155899911,21.927071387002798,191.98549632900176
200,0.05,80,10000,3,0.4216666666666667,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,551.6552277089977,0.09683568200125592,20.452562669001054,0.7910342780014616,0.3230591399988043,9.090492309998808
200,0.05,80,25,3,0.4411111111111111,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,642.3946689419972,0.0984618889997364,20.825293646001228,0.9392483569972683,0.5395703630019852,13.047591934002412
200,0.05,80,6,3,0.4266666666666667,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,654.1271927310008,0.09096388800026034,25.392622040002607,21.31567748499947,21.042120531001274,200.75341758500144
200,0.05,80,18,3,0.4266666666666667,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,656.9841284309987,0.03490707000310067,33.28502834700339,23.15191944400067,21.027933456000028,196.24468005800009
200,0.05,80,35,3,0.43444444444444447,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,654.8178565339986,0.07926396099719568,24.008153761998983,19.458737820998067,20.419966186000238,205.08505903400146
200,0.05,80,1,3,0.4411111111111111,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,655.1650044279995,0.0968498290021671,23.64051733299857,19.211537136001425,21.05917423199935,204.445896215002
200,0.05,80,50,3,0.43444444444444447,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,656.1769293739999,0.05813413099895115,25.11765267699957,20.020986042000004,20.84019983199687,202.78455155899792
200,0.05,80,12,3,0.44222222222222224,0.4438888888888889,0.28444444444444444,0.30666666666666664,0.36277777777777775,0.42833333333333334,pca,665.1743867429977,0.1400559970024915,42.49675298099828,23.55308155899911,21.927071387002798,191.98549632900176
200,0.05,80,10000,6,0.49166666666666664,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,551.6552277089977,0.09683568200125592,20.452562669001054,0.7910342780014616,0.3230591399988043,9.090492309998808
200,0.05,80,25,6,0.5069444444444444,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,642.3946689419972,0.0984618889997364,20.825293646001228,0.9392483569972683,0.5395703630019852,13.047591934002412
200,0.1,80,10000,1,0.5216666666666666,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,pca,1712.0874410379984,0.2725761669971689,47.14106827100113,17.59115366500191,15.085133222000877,178.50694913200277
200,0.05,80,1,6,0.49277777777777776,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,655.1650044279995,0.0968498290021671,23.64051733299857,19.211537136001425,21.05917423199935,204.445896215002
200,0.05,80,35,6,0.4955555555555556,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,654.8178565339986,0.07926396099719568,24.008153761998983,19.458737820998067,20.419966186000238,205.08505903400146
200,0.05,80,50,6,0.5022222222222222,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,656.1769293739999,0.05813413099895115,25.11765267699957,20.020986042000004,20.84019983199687,202.78455155899792
200,0.05,80,12,6,0.5013888888888889,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,665.1743867429977,0.1400559970024915,42.49675298099828,23.55308155899911,21.927071387002798,191.98549632900176
200,0.1,80,12,1,0.5183333333333333,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,pca,1979.219112450999,0.3513226360009867,50.975849266000296,32.79504656199788,31.83975152399944,372.9649172819991
200,0.1,80,1,1,0.535,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,pca,1969.5797059729994,0.5288439489995653,50.17233507399942,32.27008490300068,32.29425521399753,374.47102441800234
200,0.05,80,6,6,0.5036111111111111,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,654.1271927310008,0.09096388800026034,25.392622040002607,21.31567748499947,21.042120531001274,200.75341758500144
200,0.05,80,18,6,0.5022222222222222,0.5086111111111111,0.4033333333333333,0.4083333333333333,0.42777777777777776,0.49027777777777776,pca,656.9841284309987,0.03490707000310067,33.28502834700339,23.15191944400067,21.027933456000028,196.24468005800009
200,0.1,80,50,1,0.5616666666666666,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,dw_pmad,2053.370755462998,2.435808393998741,70.14385878900066,41.72851934999926,37.02874370000063,367.9743836439993
200,0.1,80,6,1,0.54,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,pca,1963.600914122002,0.49630070499915746,46.49795487400115,25.559294211001543,30.052134262998152,368.87243703900094
200,0.1,80,35,1,0.545,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,pca,2012.3338198439997,0.7475475450009981,69.13576189399828,32.72245116100021,35.81962865999958,355.6956388119979
200,0.1,80,18,1,0.54,0.55,0.14833333333333334,0.23833333333333334,0.435,0.4583333333333333,pca,2045.3461861700016,2.6529453430011927,69.48574927599839,39.23277294400032,36.05745741999999,346.3145523330022
