Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method
50,0.2,100,3,6,0.5994444444444444,0.6005555555555555,0.5022222222222222,0.5377777777777778,0.4638888888888889,0.6377777777777778,mds
50,0.2,100,5,6,0.6033333333333334,0.6005555555555555,0.5022222222222222,0.5377777777777778,0.4638888888888889,0.6377777777777778,mds
50,0.2,100,4,6,0.6088888888888889,0.6005555555555555,0.5022222222222222,0.5377777777777778,0.4638888888888889,0.6377777777777778,mds
50,0.2,100,6,6,0.605,0.6005555555555555,0.5022222222222222,0.5377777777777778,0.4638888888888889,0.6377777777777778,mds
50,0.05,100,8,10,0.247,0.24633333333333332,0.487,0.26033333333333336,0.24933333333333332,0.2836666666666667,umap
50,0.05,100,7,10,0.247,0.24633333333333332,0.487,0.26033333333333336,0.24933333333333332,0.2836666666666667,umap
50,0.05,100,6,10,0.247,0.24633333333333332,0.487,0.26033333333333336,0.24933333333333332,0.2836666666666667,umap
50,0.05,100,5,10,0.247,0.24633333333333332,0.487,0.26033333333333336,0.24933333333333332,0.2836666666666667,umap
50,0.05,100,3,10,0.247,0.24633333333333332,0.487,0.26033333333333336,0.24933333333333332,0.2836666666666667,umap
50,0.05,100,4,10,0.247,0.24633333333333332,0.487,0.26033333333333336,0.24933333333333332,0.2836666666666667,umap
50,0.1,100,3,10,0.47433333333333333,0.473,0.5206666666666667,0.45166666666666666,0.41833333333333333,0.5183333333333333,umap
50,0.1,100,5,10,0.4776666666666667,0.473,0.5206666666666667,0.45166666666666666,0.41833333333333333,0.5183333333333333,umap
50,0.1,100,7,10,0.47533333333333333,0.473,0.5206666666666667,0.45166666666666666,0.41833333333333333,0.5183333333333333,umap
50,0.1,100,8,10,0.478,0.473,0.5206666666666667,0.45166666666666666,0.41833333333333333,0.5183333333333333,umap
50,0.1,100,4,10,0.4786666666666667,0.473,0.5206666666666667,0.45166666666666666,0.41833333333333333,0.5183333333333333,umap
50,0.1,100,6,10,0.477,0.473,0.5206666666666667,0.45166666666666666,0.41833333333333333,0.5183333333333333,umap
50,0.2,100,3,10,0.6603333333333333,0.6603333333333333,0.5233333333333333,0.56,0.508,0.6963333333333334,mds
50,0.2,100,5,10,0.665,0.6603333333333333,0.5233333333333333,0.56,0.508,0.6963333333333334,mds
50,0.2,100,4,10,0.6663333333333333,0.6603333333333333,0.5233333333333333,0.56,0.508,0.6963333333333334,mds
50,0.2,100,6,10,0.667,0.6603333333333333,0.5233333333333333,0.56,0.508,0.6963333333333334,mds
50,0.05,100,8,15,0.2986666666666667,0.29977777777777775,0.5111111111111111,0.31533333333333335,0.28733333333333333,0.3466666666666667,umap
50,0.05,100,7,15,0.29933333333333334,0.29977777777777775,0.5111111111111111,0.31533333333333335,0.28733333333333333,0.3466666666666667,umap
50,0.05,100,6,15,0.29933333333333334,0.29977777777777775,0.5111111111111111,0.31533333333333335,0.28733333333333333,0.3466666666666667,umap
50,0.05,100,5,15,0.29933333333333334,0.29977777777777775,0.5111111111111111,0.31533333333333335,0.28733333333333333,0.3466666666666667,umap
50,0.05,100,3,15,0.29933333333333334,0.29977777777777775,0.5111111111111111,0.31533333333333335,0.28733333333333333,0.3466666666666667,umap
50,0.05,100,4,15,0.29933333333333334,0.29977777777777775,0.5111111111111111,0.31533333333333335,0.28733333333333333,0.3466666666666667,umap
50,0.1,100,3,15,0.5284444444444445,0.5302222222222223,0.54,0.49377777777777776,0.4588888888888889,0.5735555555555556,mds
50,0.1,100,5,15,0.5306666666666666,0.5302222222222223,0.54,0.49377777777777776,0.4588888888888889,0.5735555555555556,mds
50,0.1,100,7,15,0.5295555555555556,0.5302222222222223,0.54,0.49377777777777776,0.4588888888888889,0.5735555555555556,mds
50,0.1,100,4,15,0.532,0.5302222222222223,0.54,0.49377777777777776,0.4588888888888889,0.5735555555555556,mds
50,0.1,100,8,15,0.5335555555555556,0.5302222222222223,0.54,0.49377777777777776,0.4588888888888889,0.5735555555555556,mds
50,0.1,100,6,15,0.5346666666666666,0.5302222222222223,0.54,0.49377777777777776,0.4588888888888889,0.5735555555555556,mds
50,0.2,100,3,15,0.7084444444444444,0.7097777777777777,0.5353333333333333,0.5724444444444444,0.5528888888888889,0.7337777777777778,mds
50,0.2,100,5,15,0.7106666666666667,0.7097777777777777,0.5353333333333333,0.5724444444444444,0.5528888888888889,0.7337777777777778,mds
50,0.2,100,4,15,0.7122222222222222,0.7097777777777777,0.5353333333333333,0.5724444444444444,0.5528888888888889,0.7337777777777778,mds
50,0.2,100,6,15,0.7097777777777777,0.7097777777777777,0.5353333333333333,0.5724444444444444,0.5528888888888889,0.7337777777777778,mds
50,0.2,100,7,1,0.48333333333333334,0.47,0.29,0.25,0.3566666666666667,0.4766666666666667,dw_pmad
50,0.2,100,8,1,0.47,0.47,0.29,0.25,0.3566666666666667,0.4766666666666667,mds
50,0.2,100,7,3,0.5533333333333333,0.5344444444444445,0.47,0.41888888888888887,0.4,0.5966666666666667,mds
50,0.2,100,8,3,0.5422222222222223,0.5344444444444445,0.47,0.41888888888888887,0.4,0.5966666666666667,mds
50,0.2,100,7,6,0.6044444444444445,0.6005555555555555,0.5022222222222222,0.5377777777777778,0.4638888888888889,0.6377777777777778,mds
50,0.2,100,8,6,0.6055555555555555,0.6005555555555555,0.5022222222222222,0.5377777777777778,0.4638888888888889,0.6377777777777778,mds
50,0.2,100,7,10,0.6643333333333333,0.6603333333333333,0.5233333333333333,0.56,0.508,0.6963333333333334,mds
50,0.2,100,8,10,0.6653333333333333,0.6603333333333333,0.5233333333333333,0.56,0.508,0.6963333333333334,mds
50,0.2,100,7,15,0.7142222222222222,0.7097777777777777,0.5353333333333333,0.5724444444444444,0.5528888888888889,0.7337777777777778,mds
50,0.2,100,8,15,0.7111111111111111,0.7097777777777777,0.5353333333333333,0.5724444444444444,0.5528888888888889,0.7337777777777778,mds
50,0.4,100,4,1,0.6733333333333333,0.6866666666666666,0.3433333333333333,0.2733333333333333,0.5,0.71,mds
50,0.4,100,7,1,0.6733333333333333,0.6866666666666666,0.3433333333333333,0.2733333333333333,0.5,0.71,mds
50,0.4,100,6,1,0.68,0.6866666666666666,0.3433333333333333,0.2733333333333333,0.5,0.71,mds
50,0.6,100,5,1,0.84,0.8233333333333334,0.3566666666666667,0.30333333333333334,0.5766666666666667,0.74,dw_pmad
50,0.6,100,4,1,0.84,0.8233333333333334,0.3566666666666667,0.30333333333333334,0.5766666666666667,0.74,dw_pmad
50,0.6,100,6,1,0.8033333333333333,0.8233333333333334,0.3566666666666667,0.30333333333333334,0.5766666666666667,0.74,pca
50,0.6,100,8,1,0.8233333333333334,0.8233333333333334,0.3566666666666667,0.30333333333333334,0.5766666666666667,0.74,dw_pmad
50,0.4,100,4,3,0.75,0.7377777777777778,0.4766666666666667,0.5111111111111111,0.5466666666666666,0.7288888888888889,dw_pmad
50,0.4,100,7,3,0.75,0.7377777777777778,0.4766666666666667,0.5111111111111111,0.5466666666666666,0.7288888888888889,dw_pmad
50,0.4,100,6,3,0.7566666666666667,0.7377777777777778,0.4766666666666667,0.5111111111111111,0.5466666666666666,0.7288888888888889,dw_pmad
50,0.6,100,5,3,0.8666666666666667,0.8655555555555555,0.4855555555555556,0.52,0.6111111111111112,0.7944444444444444,dw_pmad
50,0.6,100,4,3,0.8655555555555555,0.8655555555555555,0.4855555555555556,0.52,0.6111111111111112,0.7944444444444444,dw_pmad
50,0.6,100,6,3,0.8655555555555555,0.8655555555555555,0.4855555555555556,0.52,0.6111111111111112,0.7944444444444444,dw_pmad
50,0.6,100,8,3,0.8622222222222222,0.8655555555555555,0.4855555555555556,0.52,0.6111111111111112,0.7944444444444444,pca
50,0.4,100,4,6,0.7922222222222223,0.7838888888888889,0.5111111111111111,0.6394444444444445,0.5777777777777777,0.7861111111111111,dw_pmad
50,0.4,100,7,6,0.7883333333333333,0.7838888888888889,0.5111111111111111,0.6394444444444445,0.5777777777777777,0.7861111111111111,dw_pmad
50,0.4,100,6,6,0.7905555555555556,0.7838888888888889,0.5111111111111111,0.6394444444444445,0.5777777777777777,0.7861111111111111,dw_pmad
50,0.6,100,5,6,0.8822222222222222,0.8827777777777778,0.5166666666666667,0.6777777777777778,0.6522222222222223,0.815,pca
50,0.6,100,4,6,0.8888888888888888,0.8827777777777778,0.5166666666666667,0.6777777777777778,0.6522222222222223,0.815,dw_pmad
50,0.6,100,6,6,0.8805555555555555,0.8827777777777778,0.5166666666666667,0.6777777777777778,0.6522222222222223,0.815,pca
50,0.4,100,5,1,0.6633333333333333,0.6866666666666666,0.3433333333333333,0.2733333333333333,0.5,0.71,mds
50,0.4,100,3,1,0.6766666666666666,0.6866666666666666,0.3433333333333333,0.2733333333333333,0.5,0.71,mds
50,0.4,100,8,1,0.6766666666666666,0.6866666666666666,0.3433333333333333,0.2733333333333333,0.5,0.71,mds
50,0.6,100,3,1,0.81,0.8233333333333334,0.3566666666666667,0.30333333333333334,0.5766666666666667,0.74,pca
50,0.6,100,8,6,0.8894444444444445,0.8827777777777778,0.5166666666666667,0.6777777777777778,0.6522222222222223,0.815,dw_pmad
50,0.6,100,7,1,0.8166666666666667,0.8233333333333334,0.3566666666666667,0.30333333333333334,0.5766666666666667,0.74,pca
50,0.4,100,7,10,0.8276666666666667,0.827,0.5203333333333333,0.6146666666666667,0.6033333333333334,0.8116666666666666,dw_pmad
50,0.4,100,4,10,0.8286666666666667,0.827,0.5203333333333333,0.6146666666666667,0.6033333333333334,0.8116666666666666,dw_pmad
50,0.4,100,6,10,0.832,0.827,0.5203333333333333,0.6146666666666667,0.6033333333333334,0.8116666666666666,dw_pmad
50,0.6,100,5,10,0.904,0.904,0.5283333333333333,0.6363333333333333,0.6683333333333333,0.8413333333333334,dw_pmad
50,0.6,100,4,10,0.9043333333333333,0.904,0.5283333333333333,0.6363333333333333,0.6683333333333333,0.8413333333333334,dw_pmad
50,0.6,100,6,10,0.906,0.904,0.5283333333333333,0.6363333333333333,0.6683333333333333,0.8413333333333334,dw_pmad
50,0.6,100,8,10,0.9056666666666666,0.904,0.5283333333333333,0.6363333333333333,0.6683333333333333,0.8413333333333334,dw_pmad
50,0.4,100,5,3,0.7433333333333333,0.7377777777777778,0.4766666666666667,0.5111111111111111,0.5466666666666666,0.7288888888888889,dw_pmad
50,0.4,100,3,3,0.7522222222222222,0.7377777777777778,0.4766666666666667,0.5111111111111111,0.5466666666666666,0.7288888888888889,dw_pmad
50,0.4,100,8,3,0.7522222222222222,0.7377777777777778,0.4766666666666667,0.5111111111111111,0.5466666666666666,0.7288888888888889,dw_pmad
50,0.6,100,3,3,0.87,0.8655555555555555,0.4855555555555556,0.52,0.6111111111111112,0.7944444444444444,dw_pmad
50,0.6,100,7,3,0.8555555555555555,0.8655555555555555,0.4855555555555556,0.52,0.6111111111111112,0.7944444444444444,pca
50,0.4,100,7,15,0.8533333333333334,0.8508888888888889,0.5382222222222223,0.6048888888888889,0.6235555555555555,0.8388888888888889,dw_pmad
50,0.4,100,4,15,0.8508888888888889,0.8508888888888889,0.5382222222222223,0.6048888888888889,0.6235555555555555,0.8388888888888889,dw_pmad
50,0.4,100,6,15,0.8526666666666667,0.8508888888888889,0.5382222222222223,0.6048888888888889,0.6235555555555555,0.8388888888888889,dw_pmad
50,0.6,100,5,15,0.9217777777777778,0.9224444444444444,0.5408888888888889,0.6133333333333333,0.6802222222222222,0.8724444444444445,pca
50,0.6,100,4,15,0.922,0.9224444444444444,0.5408888888888889,0.6133333333333333,0.6802222222222222,0.8724444444444445,pca
50,0.6,100,6,15,0.9208888888888889,0.9224444444444444,0.5408888888888889,0.6133333333333333,0.6802222222222222,0.8724444444444445,pca
50,0.6,100,8,15,0.9206666666666666,0.9224444444444444,0.5408888888888889,0.6133333333333333,0.6802222222222222,0.8724444444444445,pca
50,0.4,100,5,6,0.7955555555555556,0.7838888888888889,0.5111111111111111,0.6394444444444445,0.5777777777777777,0.7861111111111111,dw_pmad
50,0.4,100,3,6,0.7894444444444444,0.7838888888888889,0.5111111111111111,0.6394444444444445,0.5777777777777777,0.7861111111111111,dw_pmad
50,0.4,100,8,6,0.7911111111111111,0.7838888888888889,0.5111111111111111,0.6394444444444445,0.5777777777777777,0.7861111111111111,dw_pmad
50,0.6,100,3,6,0.8844444444444445,0.8827777777777778,0.5166666666666667,0.6777777777777778,0.6522222222222223,0.815,dw_pmad
50,0.6,100,7,6,0.8827777777777778,0.8827777777777778,0.5166666666666667,0.6777777777777778,0.6522222222222223,0.815,dw_pmad
50,0.4,100,5,10,0.8273333333333334,0.827,0.5203333333333333,0.6146666666666667,0.6033333333333334,0.8116666666666666,dw_pmad
50,0.4,100,3,10,0.824,0.827,0.5203333333333333,0.6146666666666667,0.6033333333333334,0.8116666666666666,pca
50,0.4,100,8,10,0.829,0.827,0.5203333333333333,0.6146666666666667,0.6033333333333334,0.8116666666666666,dw_pmad
50,0.6,100,3,10,0.9083333333333333,0.904,0.5283333333333333,0.6363333333333333,0.6683333333333333,0.8413333333333334,dw_pmad
50,0.6,100,7,10,0.9063333333333333,0.904,0.5283333333333333,0.6363333333333333,0.6683333333333333,0.8413333333333334,dw_pmad
50,0.4,100,5,15,0.8502222222222222,0.8508888888888889,0.5382222222222223,0.6048888888888889,0.6235555555555555,0.8388888888888889,pca
50,0.4,100,3,15,0.8522222222222222,0.8508888888888889,0.5382222222222223,0.6048888888888889,0.6235555555555555,0.8388888888888889,dw_pmad
50,0.4,100,8,15,0.8531111111111112,0.8508888888888889,0.5382222222222223,0.6048888888888889,0.6235555555555555,0.8388888888888889,dw_pmad
50,0.6,100,3,15,0.9204444444444444,0.9224444444444444,0.5408888888888889,0.6133333333333333,0.6802222222222222,0.8724444444444445,pca
50,0.6,100,7,15,0.9226666666666666,0.9224444444444444,0.5408888888888889,0.6133333333333333,0.6802222222222222,0.8724444444444445,dw_pmad
